startDate,value,type
2020-08-19 19:06:10 -0400,0.068,BasalEnergyBurned
2020-08-19 19:06:10 -0400,7,StepCount
2020-08-19 19:06:08 -0400,0.474,ActiveEnergyBurned
2020-08-19 19:06:08 -0400,0.00444928,DistanceWalkingRunning
2020-08-19 19:06:08 -0400,8,StepCount
2020-08-19 19:06:08 -0400,0.068,BasalEnergyBurned
2020-08-19 19:06:05 -0400,0.00392407,DistanceWalkingRunning
2020-08-19 19:06:05 -0400,7,StepCount
2020-08-19 19:06:05 -0400,0.474,ActiveEnergyBurned
2020-08-19 19:06:05 -0400,0.068,BasalEnergyBurned
2020-08-19 19:06:03 -0400,0.471,ActiveEnergyBurned
2020-08-19 19:06:03 -0400,7,StepCount
2020-08-19 19:06:03 -0400,0.00455136,DistanceWalkingRunning
2020-08-19 19:06:03 -0400,0.068,BasalEnergyBurned
2020-08-19 19:06:00 -0400,0.471,ActiveEnergyBurned
2020-08-19 19:06:00 -0400,0.00619233,DistanceWalkingRunning
2020-08-19 19:06:00 -0400,12,StepCount
2020-08-19 19:06:00 -0400,1,AppleExerciseTime
2020-08-19 19:06:00 -0400,0.068,BasalEnergyBurned
2020-08-19 19:05:58 -0400,0.471,ActiveEnergyBurned
2020-08-19 19:05:58 -0400,0.068,BasalEnergyBurned
2020-08-19 19:05:58 -0400,7.74781e-08,DistanceWalkingRunning
2020-08-19 19:05:55 -0400,0.47,ActiveEnergyBurned
2020-08-19 19:05:55 -0400,0.068,BasalEnergyBurned
2020-08-19 19:05:55 -0400,0.00391691,DistanceWalkingRunning
2020-08-19 19:05:53 -0400,0.00440687,DistanceWalkingRunning
2020-08-19 19:05:53 -0400,0.47,ActiveEnergyBurned
2020-08-19 19:05:53 -0400,0.068,BasalEnergyBurned
2020-08-19 19:05:50 -0400,0.00451524,DistanceWalkingRunning
2020-08-19 19:05:50 -0400,7,StepCount
2020-08-19 19:05:47 -0400,7,StepCount
2020-08-19 19:05:45 -0400,0.47,ActiveEnergyBurned
2020-08-19 19:05:45 -0400,0.068,BasalEnergyBurned
2020-08-19 19:05:45 -0400,7,StepCount
2020-08-19 19:05:42 -0400,8,StepCount
2020-08-19 19:05:40 -0400,7,StepCount
2020-08-19 19:05:37 -0400,7,StepCount
2020-08-19 19:05:35 -0400,7,StepCount
2020-08-19 19:05:32 -0400,7,StepCount
2020-08-19 19:05:30 -0400,7,StepCount
2020-08-19 19:05:27 -0400,8,StepCount
2020-08-19 19:05:24 -0400,3.645,ActiveEnergyBurned
2020-08-19 19:05:24 -0400,0.55,BasalEnergyBurned
2020-08-19 19:05:24 -0400,7,StepCount
2020-08-19 19:05:22 -0400,7,StepCount
2020-08-19 19:05:19 -0400,0.0545131,DistanceWalkingRunning
2020-08-19 19:05:19 -0400,7,StepCount
2020-08-19 19:05:17 -0400,7,StepCount
2020-08-19 19:05:14 -0400,8,StepCount
2020-08-19 19:05:12 -0400,7,StepCount
2020-08-19 19:05:09 -0400,7,StepCount
2020-08-19 19:05:07 -0400,7,StepCount
2020-08-19 19:05:04 -0400,8,StepCount
2020-08-19 19:05:01 -0400,7,StepCount
2020-08-19 19:05:00 -0400,5,AppleStandTime
2020-08-19 19:05:00 -0400,1,AppleExerciseTime
2020-08-19 19:04:59 -0400,7,StepCount
2020-08-19 19:04:56 -0400,7,StepCount
2020-08-19 19:04:54 -0400,8,StepCount
2020-08-19 19:04:54 -0400,0.825,BasalEnergyBurned
2020-08-19 19:04:54 -0400,5.427,ActiveEnergyBurned
2020-08-19 19:04:51 -0400,7,StepCount
2020-08-19 19:04:49 -0400,0.0539764,DistanceWalkingRunning
2020-08-19 19:04:49 -0400,7,StepCount
2020-08-19 19:04:46 -0400,7,StepCount
2020-08-19 19:04:44 -0400,8,StepCount
2020-08-19 19:04:41 -0400,7,StepCount
2020-08-19 19:04:39 -0400,7,StepCount
2020-08-19 19:04:36 -0400,7,StepCount
2020-08-19 19:04:33 -0400,8,StepCount
2020-08-19 19:04:31 -0400,7,StepCount
2020-08-19 19:04:28 -0400,7,StepCount
2020-08-19 19:04:26 -0400,7,StepCount
2020-08-19 19:04:23 -0400,0.825,BasalEnergyBurned
2020-08-19 19:04:23 -0400,7,StepCount
2020-08-19 19:04:23 -0400,5.656,ActiveEnergyBurned
2020-08-19 19:04:21 -0400,8,StepCount
2020-08-19 19:04:18 -0400,4,StepCount
2020-08-19 19:04:18 -0400,0.0540951,DistanceWalkingRunning
2020-08-19 19:04:16 -0400,4,StepCount
2020-08-19 19:04:13 -0400,7,StepCount
2020-08-19 19:04:10 -0400,7,StepCount
2020-08-19 19:04:08 -0400,8,StepCount
2020-08-19 19:04:05 -0400,7,StepCount
2020-08-19 19:04:03 -0400,7,StepCount
2020-08-19 19:04:00 -0400,7,StepCount
2020-08-19 19:04:00 -0400,1,AppleExerciseTime
2020-08-19 19:03:58 -0400,8,StepCount
2020-08-19 19:03:55 -0400,7,StepCount
2020-08-19 19:03:53 -0400,5.603,ActiveEnergyBurned
2020-08-19 19:03:53 -0400,0.825,BasalEnergyBurned
2020-08-19 19:03:53 -0400,7,StepCount
2020-08-19 19:03:50 -0400,7,StepCount
2020-08-19 19:03:47 -0400,0.0552003,DistanceWalkingRunning
2020-08-19 19:03:47 -0400,7,StepCount
2020-08-19 19:03:45 -0400,7,StepCount
2020-08-19 19:03:42 -0400,7,StepCount
2020-08-19 19:03:40 -0400,8,StepCount
2020-08-19 19:03:37 -0400,7,StepCount
2020-08-19 19:03:35 -0400,4,StepCount
2020-08-19 19:03:32 -0400,8,StepCount
2020-08-19 19:03:30 -0400,7,StepCount
2020-08-19 19:03:27 -0400,7,StepCount
2020-08-19 19:03:25 -0400,8,StepCount
2020-08-19 19:03:22 -0400,0.825,BasalEnergyBurned
2020-08-19 19:03:22 -0400,5.93,ActiveEnergyBurned
2020-08-19 19:03:22 -0400,7,StepCount
2020-08-19 19:03:19 -0400,8,StepCount
2020-08-19 19:03:17 -0400,7,StepCount
2020-08-19 19:03:17 -0400,0.0551994,DistanceWalkingRunning
2020-08-19 19:03:14 -0400,7,StepCount
2020-08-19 19:03:12 -0400,8,StepCount
2020-08-19 19:03:09 -0400,7,StepCount
2020-08-19 19:03:07 -0400,7,StepCount
2020-08-19 19:03:04 -0400,7,StepCount
2020-08-19 19:03:02 -0400,8,StepCount
2020-08-19 19:03:00 -0400,1,AppleExerciseTime
2020-08-19 19:02:59 -0400,7,StepCount
2020-08-19 19:02:56 -0400,8,StepCount
2020-08-19 19:02:54 -0400,7,StepCount
2020-08-19 19:02:51 -0400,6.187,ActiveEnergyBurned
2020-08-19 19:02:51 -0400,7,StepCount
2020-08-19 19:02:51 -0400,0.825,BasalEnergyBurned
2020-08-19 19:02:49 -0400,8,StepCount
2020-08-19 19:02:47 -0400,,
2020-08-19 19:02:46 -0400,7,StepCount
2020-08-19 19:02:46 -0400,0.061158,DistanceWalkingRunning
2020-08-19 19:02:44 -0400,11,StepCount
2020-08-19 19:02:21 -0400,0.828,BasalEnergyBurned
2020-08-19 19:02:21 -0400,1.116,ActiveEnergyBurned
2020-08-19 19:02:18 -0400,3,StepCount
2020-08-19 19:02:16 -0400,10,StepCount
2020-08-19 19:02:16 -0400,0.0136928,DistanceWalkingRunning
2020-08-19 19:02:00 -0400,1,AppleExerciseTime
2020-08-19 19:01:50 -0400,0.828,BasalEnergyBurned
2020-08-19 19:01:50 -0400,0.265,ActiveEnergyBurned
2020-08-19 19:01:45 -0400,3,StepCount
2020-08-19 19:01:42 -0400,4,StepCount
2020-08-19 19:01:40 -0400,11,StepCount
2020-08-19 19:01:40 -0400,0.0083562,DistanceWalkingRunning
2020-08-19 19:01:19 -0400,0.828,BasalEnergyBurned
2020-08-19 19:01:19 -0400,0.546,ActiveEnergyBurned
2020-08-19 19:01:02 -0400,0.754356,DistanceWalkingRunning
2020-08-19 19:01:02 -0400,1303,StepCount
2020-08-19 19:00:48 -0400,0.828,BasalEnergyBurned
2020-08-19 19:00:18 -0400,0.757,BasalEnergyBurned
2020-08-19 19:00:00 -0400,HKCategoryValueAppleStandHourStood,AppleStandHour
2020-08-19 19:00:00 -0400,3,AppleStandTime
2020-08-19 18:59:47 -0400,0.757,BasalEnergyBurned
2020-08-19 18:59:25 -0400,74,HeartRate
2020-08-19 18:59:16 -0400,0.828,BasalEnergyBurned
2020-08-19 18:58:46 -0400,0.828,BasalEnergyBurned
2020-08-19 18:58:15 -0400,0.828,BasalEnergyBurned
2020-08-19 18:57:44 -0400,0.828,BasalEnergyBurned
2020-08-19 18:57:20 -0400,84,HeartRate
2020-08-19 18:57:13 -0400,0.828,BasalEnergyBurned
2020-08-19 18:56:43 -0400,0.828,BasalEnergyBurned
2020-08-19 18:56:12 -0400,0.829,BasalEnergyBurned
2020-08-19 18:55:41 -0400,0.828,BasalEnergyBurned
2020-08-19 18:55:10 -0400,0.828,BasalEnergyBurned
2020-08-19 18:55:00 -0400,1,AppleStandTime
2020-08-19 18:54:40 -0400,0.828,BasalEnergyBurned
2020-08-19 18:54:09 -0400,0.757,BasalEnergyBurned
2020-08-19 18:53:38 -0400,1,FlightsClimbed
2020-08-19 18:53:38 -0400,0.616,BasalEnergyBurned
2020-08-19 18:53:33 -0400,1,FlightsClimbed
2020-08-19 18:53:18 -0400,0.552,BasalEnergyBurned
2020-08-19 18:52:47 -0400,0.828,BasalEnergyBurned
2020-08-19 18:52:26 -0400,85,HeartRate
2020-08-19 18:52:16 -0400,0.758,BasalEnergyBurned
2020-08-19 18:51:45 -0400,0.761,BasalEnergyBurned
2020-08-19 18:51:20 -0400,0.110538,DistanceWalkingRunning
2020-08-19 18:51:20 -0400,233,StepCount
2020-08-19 18:51:15 -0400,0.832,BasalEnergyBurned
2020-08-19 18:51:15 -0400,9.902,ActiveEnergyBurned
2020-08-19 18:51:02 -0400,244,StepCount
2020-08-19 18:51:02 -0400,0.0922947,DistanceWalkingRunning
2020-08-19 18:50:03 -0400,1.441,BasalEnergyBurned
2020-08-19 18:50:00 -0400,3,AppleStandTime
2020-08-19 18:49:32 -0400,0.615,BasalEnergyBurned
2020-08-19 18:47:39 -0400,2.261,BasalEnergyBurned
2020-08-19 18:47:29 -0400,0.205,BasalEnergyBurned
2020-08-19 18:38:45 -0400,49,StepCount
2020-08-19 18:38:45 -0400,0.0213846,DistanceWalkingRunning
2020-08-19 18:31:57 -0400,18.687,BasalEnergyBurned
2020-08-19 18:16:56 -0400,18.073,BasalEnergyBurned
2020-08-19 18:01:03 -0400,18.894,BasalEnergyBurned
2020-08-19 18:00:00 -0400,HKCategoryValueAppleStandHourStood,AppleStandHour
2020-08-19 17:46:42 -0400,17.242,BasalEnergyBurned
2020-08-19 17:31:00 -0400,18.899,BasalEnergyBurned
2020-08-19 17:19:53 -0400,38,StepCount
2020-08-19 17:19:53 -0400,0.0151319,DistanceWalkingRunning
2020-08-19 17:15:59 -0400,18.07,BasalEnergyBurned
2020-08-19 17:05:49 -0400,0.00974351,DistanceWalkingRunning
2020-08-19 17:05:49 -0400,22,StepCount
2020-08-19 17:00:57 -0400,18.073,BasalEnergyBurned
2020-08-19 16:46:16 -0400,17.658,BasalEnergyBurned
2020-08-19 16:33:18 -0400,15.61,BasalEnergyBurned
2020-08-19 16:31:46 -0400,1.849,BasalEnergyBurned
2020-08-19 16:17:15 -0400,17.461,BasalEnergyBurned
2020-08-19 16:07:21 -0400,11.909,BasalEnergyBurned
2020-08-19 15:52:19 -0400,18.067,BasalEnergyBurned
2020-08-19 15:37:49 -0400,17.453,BasalEnergyBurned
2020-08-19 15:22:47 -0400,18.076,BasalEnergyBurned
2020-08-19 15:20:14 -0400,3.082,BasalEnergyBurned
2020-08-19 15:05:02 -0400,18.275,BasalEnergyBurned
2020-08-19 14:50:00 -0400,18.076,BasalEnergyBurned
2020-08-19 14:34:28 -0400,18.689,BasalEnergyBurned
2020-08-19 14:19:58 -0400,17.454,BasalEnergyBurned
2020-08-19 14:15:11 -0400,5.752,BasalEnergyBurned
2020-08-19 13:59:59 -0400,18.273,BasalEnergyBurned
2020-08-19 13:55:22 -0400,0.101,ActiveEnergyBurned
2020-08-19 13:55:07 -0400,19,StepCount
2020-08-19 13:55:07 -0400,0.00882043,DistanceWalkingRunning
2020-08-19 13:50:01 -0400,98,HeartRate
2020-08-19 13:45:18 -0400,3.668,ActiveEnergyBurned
2020-08-19 13:44:57 -0400,22.251,BasalEnergyBurned
2020-08-19 13:43:10 -0400,0.0368998,DistanceWalkingRunning
2020-08-19 13:43:10 -0400,80,StepCount
2020-08-19 13:42:55 -0400,97,HeartRate
2020-08-19 13:41:10 -0400,99,HeartRate
2020-08-19 13:35:34 -0400,4.284,ActiveEnergyBurned
2020-08-19 13:33:19 -0400,98,HeartRate
2020-08-19 13:30:06 -0400,23.446,BasalEnergyBurned
2020-08-19 13:29:23 -0400,97,HeartRate
2020-08-19 13:27:12 -0400,0.00324963,DistanceWalkingRunning
2020-08-19 13:27:12 -0400,7,StepCount
2020-08-19 13:25:30 -0400,4.372,ActiveEnergyBurned
2020-08-19 13:23:53 -0400,79,HeartRate
2020-08-19 13:17:54 -0400,96,HeartRate
2020-08-19 13:16:44 -0400,94,HeartRate
2020-08-19 13:15:25 -0400,4.945,ActiveEnergyBurned
2020-08-19 13:15:05 -0400,23.934,BasalEnergyBurned
2020-08-19 13:12:24 -0400,0.0345267,DistanceWalkingRunning
2020-08-19 13:12:24 -0400,68,StepCount
2020-08-19 13:10:08 -0400,89,HeartRate
2020-08-19 13:06:30 -0400,86,HeartRate
2020-08-19 13:05:21 -0400,5.583,ActiveEnergyBurned
2020-08-19 13:00:04 -0400,23.436,BasalEnergyBurned
2020-08-19 13:00:00 -0400,HKCategoryValueAppleStandHourIdle,AppleStandHour
2020-08-19 12:59:29 -0400,88,HeartRate
2020-08-19 12:55:17 -0400,3.649,ActiveEnergyBurned
2020-08-19 12:54:49 -0400,83,HeartRate
2020-08-19 12:51:07 -0400,82,HeartRate
2020-08-19 12:46:47 -0400,1,FlightsClimbed
2020-08-19 12:46:17 -0400,81,StepCount
2020-08-19 12:46:17 -0400,0.0387947,DistanceWalkingRunning
2020-08-19 12:45:13 -0400,5.539,ActiveEnergyBurned
2020-08-19 12:45:02 -0400,23.224,BasalEnergyBurned
2020-08-19 12:45:00 -0400,1,AppleStandTime
2020-08-19 12:44:37 -0400,82,HeartRate
2020-08-19 12:38:18 -0400,1,AppleExerciseTime
2020-08-19 12:36:38 -0400,85,HeartRate
2020-08-19 12:35:08 -0400,9.344,ActiveEnergyBurned
2020-08-19 12:35:00 -0400,2,AppleStandTime
2020-08-19 12:34:58 -0400,0.0829092,DistanceWalkingRunning
2020-08-19 12:34:58 -0400,174,StepCount
2020-08-19 12:30:01 -0400,23.367,BasalEnergyBurned
2020-08-19 12:28:20 -0400,80,HeartRate
2020-08-19 12:27:17 -0400,78.3673,HeartRate
2020-08-19 12:27:17 -0400,20.4328,HeartRateVariabilitySDNN
2020-08-19 12:26:39 -0400,80,HeartRate
2020-08-19 12:25:04 -0400,3.552,ActiveEnergyBurned
2020-08-19 12:19:42 -0400,0.0121918,DistanceWalkingRunning
2020-08-19 12:19:42 -0400,31,StepCount
2020-08-19 12:17:52 -0400,79,HeartRate
2020-08-19 12:15:00 -0400,22.81,BasalEnergyBurned
2020-08-19 12:15:00 -0400,4.473,ActiveEnergyBurned
2020-08-19 12:14:14 -0400,0.0225138,DistanceWalkingRunning
2020-08-19 12:14:14 -0400,41,StepCount
2020-08-19 12:13:40 -0400,81,HeartRate
2020-08-19 12:09:39 -0400,74,HeartRate
2020-08-19 12:07:16 -0400,79,HeartRate
2020-08-19 12:06:27 -0400,3.519,ActiveEnergyBurned
2020-08-19 12:02:52 -0400,19.1,BasalEnergyBurned
2020-08-19 12:02:24 -0400,0.0134628,DistanceWalkingRunning
2020-08-19 12:02:24 -0400,29,StepCount
2020-08-19 12:02:05 -0400,69,HeartRate
2020-08-19 12:00:00 -0400,HKCategoryValueAppleStandHourStood,AppleStandHour
2020-08-19 11:56:23 -0400,4.574,ActiveEnergyBurned
2020-08-19 11:52:51 -0400,78,HeartRate
2020-08-19 11:51:21 -0400,76,HeartRate
2020-08-19 11:49:56 -0400,0.00928466,DistanceWalkingRunning
2020-08-19 11:49:56 -0400,20,StepCount
2020-08-19 11:48:01 -0400,23.446,BasalEnergyBurned
2020-08-19 11:47:15 -0400,79,HeartRate
2020-08-19 11:46:19 -0400,3.881,ActiveEnergyBurned
2020-08-19 11:38:07 -0400,79,HeartRate
2020-08-19 11:36:14 -0400,7.074,ActiveEnergyBurned
2020-08-19 11:35:33 -0400,83,HeartRate
2020-08-19 11:33:08 -0400,0.0385409,DistanceWalkingRunning
2020-08-19 11:33:08 -0400,79,StepCount
2020-08-19 11:33:00 -0400,23.508,BasalEnergyBurned
2020-08-19 11:31:17 -0400,78,HeartRate
2020-08-19 11:26:00 -0400,3.576,ActiveEnergyBurned
2020-08-19 11:25:31 -0400,74,HeartRate
2020-08-19 11:22:38 -0400,1,FlightsClimbed
2020-08-19 11:22:34 -0400,1,FlightsClimbed
2020-08-19 11:20:59 -0400,82,HeartRate
2020-08-19 11:20:00 -0400,1,AppleStandTime
2020-08-19 11:19:20 -0400,0.0495823,DistanceWalkingRunning
2020-08-19 11:19:20 -0400,107,StepCount
2020-08-19 11:19:18 -0400,0.0415375,DistanceWalkingRunning
2020-08-19 11:19:18 -0400,86,StepCount
2020-08-19 11:17:59 -0400,22.304,BasalEnergyBurned
2020-08-19 11:16:10 -0400,76,HeartRate
2020-08-19 11:15:25 -0400,6.01,ActiveEnergyBurned
2020-08-19 11:08:11 -0400,78,HeartRate
2020-08-19 11:06:54 -0400,75,HeartRate
2020-08-19 11:05:21 -0400,2.812,ActiveEnergyBurned
2020-08-19 11:02:57 -0400,21.963,BasalEnergyBurned
2020-08-19 11:00:00 -0400,HKCategoryValueAppleStandHourStood,AppleStandHour
2020-08-19 10:59:51 -0400,78,HeartRate
2020-08-19 10:57:15 -0400,79,HeartRate
2020-08-19 10:55:16 -0400,2.999,ActiveEnergyBurned
2020-08-19 10:48:56 -0400,75,HeartRate
2020-08-19 10:47:56 -0400,22.449,BasalEnergyBurned
2020-08-19 10:47:10 -0400,26,StepCount
2020-08-19 10:47:10 -0400,0.0120701,DistanceWalkingRunning
2020-08-19 10:45:12 -0400,3.252,ActiveEnergyBurned
2020-08-19 10:44:35 -0400,79,HeartRate
2020-08-19 10:41:10 -0400,75,HeartRate
2020-08-19 10:35:08 -0400,3.578,ActiveEnergyBurned
2020-08-19 10:34:47 -0400,20.119,BasalEnergyBurned
2020-08-19 10:34:36 -0400,74,HeartRate
2020-08-19 10:31:38 -0400,48,StepCount
2020-08-19 10:31:38 -0400,0.0222832,DistanceWalkingRunning
2020-08-19 10:30:31 -0400,77,HeartRate
2020-08-19 10:26:15 -0400,1.854,ActiveEnergyBurned
2020-08-19 10:26:03 -0400,74,HeartRate
2020-08-19 10:21:11 -0400,74,HeartRate
2020-08-19 10:19:56 -0400,0.941,ActiveEnergyBurned
2020-08-19 10:19:46 -0400,19.97,BasalEnergyBurned
2020-08-19 10:14:33 -0400,76,HeartRate
2020-08-19 10:11:29 -0400,74,HeartRate
2020-08-19 10:11:14 -0400,1.616,ActiveEnergyBurned
2020-08-19 10:08:50 -0400,14.693,BasalEnergyBurned
2020-08-19 10:07:14 -0400,10,StepCount
2020-08-19 10:07:14 -0400,0.00434978,DistanceWalkingRunning
2020-08-19 10:07:13 -0400,9,StepCount
2020-08-19 10:07:13 -0400,0.0041781,DistanceWalkingRunning
2020-08-19 10:05:10 -0400,80,HeartRate
2020-08-19 10:01:24 -0400,76,HeartRate
2020-08-19 10:00:59 -0400,3.421,ActiveEnergyBurned
2020-08-19 10:00:00 -0400,HKCategoryValueAppleStandHourIdle,AppleStandHour
2020-08-19 09:57:22 -0400,80,HeartRate
2020-08-19 09:53:49 -0400,21.951,BasalEnergyBurned
2020-08-19 09:51:48 -0400,79,HeartRate
2020-08-19 09:50:34 -0400,3.315,ActiveEnergyBurned
2020-08-19 09:43:52 -0400,79,HeartRate
2020-08-19 09:40:57 -0400,81,HeartRate
2020-08-19 09:40:30 -0400,3.432,ActiveEnergyBurned
2020-08-19 09:38:48 -0400,22.797,BasalEnergyBurned
2020-08-19 09:32:58 -0400,81,HeartRate
2020-08-19 09:30:26 -0400,4.111,ActiveEnergyBurned
2020-08-19 09:28:56 -0400,82,HeartRate
2020-08-19 09:26:01 -0400,79,HeartRate
2020-08-19 09:23:46 -0400,21.887,BasalEnergyBurned
2020-08-19 09:20:21 -0400,3.263,ActiveEnergyBurned
2020-08-19 09:19:01 -0400,75,HeartRate
2020-08-19 09:17:16 -0400,79,HeartRate
2020-08-19 09:10:17 -0400,3.378,ActiveEnergyBurned
2020-08-19 09:10:00 -0400,82,HeartRate
2020-08-19 09:08:45 -0400,21.965,BasalEnergyBurned
2020-08-19 09:03:16 -0400,82,HeartRate
2020-08-19 09:00:03 -0400,3.701,ActiveEnergyBurned
2020-08-19 09:00:00 -0400,HKCategoryValueAppleStandHourIdle,AppleStandHour
2020-08-19 08:58:45 -0400,83,HeartRate
2020-08-19 08:57:01 -0400,81,HeartRate
2020-08-19 08:53:44 -0400,21.453,BasalEnergyBurned
2020-08-19 08:51:26 -0400,81,HeartRate
2020-08-19 08:49:58 -0400,2.335,ActiveEnergyBurned
2020-08-19 08:47:27 -0400,69,HeartRate
2020-08-19 08:41:41 -0400,66,HeartRate
2020-08-19 08:39:23 -0400,0.907,ActiveEnergyBurned
2020-08-19 08:38:42 -0400,19.127,BasalEnergyBurned
2020-08-19 08:33:06 -0400,65,HeartRate
2020-08-19 08:29:01 -0400,0.00464233,DistanceWalkingRunning
2020-08-19 08:29:01 -0400,10,StepCount
2020-08-19 08:28:58 -0400,1.214,ActiveEnergyBurned
2020-08-19 08:27:41 -0400,63,HeartRate
2020-08-19 08:23:41 -0400,18.427,BasalEnergyBurned
2020-08-19 08:22:51 -0400,64,HeartRate
2020-08-19 08:21:46 -0400,63,HeartRate
2020-08-19 08:17:53 -0400,0.409,ActiveEnergyBurned
2020-08-19 08:13:37 -0400,12.186,BasalEnergyBurned
2020-08-19 08:12:36 -0400,66,HeartRate
2020-08-19 08:09:36 -0400,66,HeartRate
2020-08-19 08:02:36 -0400,65,HeartRate
2020-08-19 08:00:00 -0400,HKCategoryValueAppleStandHourIdle,AppleStandHour
2020-08-19 07:58:05 -0400,18.689,BasalEnergyBurned
2020-08-19 07:57:51 -0400,66,HeartRate
2020-08-19 07:54:21 -0400,67,HeartRate
2020-08-19 07:52:57 -0400,0.609,ActiveEnergyBurned
2020-08-19 07:51:05 -0400,8.488,BasalEnergyBurned
2020-08-19 07:50:37 -0400,64,HeartRate
2020-08-19 07:43:22 -0400,64,HeartRate
2020-08-19 07:40:41 -0400,61,HeartRate
2020-08-19 07:37:46 -0400,0.217,ActiveEnergyBurned
2020-08-19 07:36:04 -0400,18.141,BasalEnergyBurned
2020-08-19 07:32:36 -0400,66,HeartRate
2020-08-19 07:29:24 -0400,8.011,BasalEnergyBurned
2020-08-19 07:27:41 -0400,65,HeartRate
2020-08-19 07:23:56 -0400,67,HeartRate
2020-08-19 07:22:04 -0400,8.83,BasalEnergyBurned
2020-08-19 07:19:01 -0400,63,HeartRate
2020-08-19 07:14:33 -0400,9.033,BasalEnergyBurned
2020-08-19 07:13:16 -0400,61,HeartRate
2020-08-19 07:08:06 -0400,62,HeartRate
2020-08-19 07:02:41 -0400,61,HeartRate
2020-08-19 07:01:04 -0400,16.221,BasalEnergyBurned
2020-08-19 07:00:00 -0400,HKCategoryValueAppleStandHourIdle,AppleStandHour
2020-08-19 06:59:46 -0400,61,HeartRate
2020-08-19 06:53:35 -0400,64,HeartRate
2020-08-19 06:49:48 -0400,0.23,ActiveEnergyBurned
2020-08-19 06:48:56 -0400,64,HeartRate
2020-08-19 06:46:03 -0400,18.211,BasalEnergyBurned
2020-08-19 06:43:16 -0400,65,HeartRate
2020-08-19 06:37:36 -0400,66,HeartRate
2020-08-19 06:34:06 -0400,14.375,BasalEnergyBurned
2020-08-19 06:33:26 -0400,65,HeartRate
2020-08-19 06:30:54 -0400,65.0847,HeartRate
2020-08-19 06:30:54 -0400,39.3057,HeartRateVariabilitySDNN
2020-08-19 06:28:14 -0400,64,HeartRate
2020-08-19 06:23:44 -0400,64,HeartRate
2020-08-19 06:20:03 -0400,60,HeartRate
2020-08-19 06:19:05 -0400,18.215,BasalEnergyBurned
2020-08-19 06:17:53 -0400,0.976,ActiveEnergyBurned
2020-08-19 06:12:39 -0400,67,HeartRate
2020-08-19 06:08:14 -0400,65,HeartRate
2020-08-19 06:04:03 -0400,17.863,BasalEnergyBurned
2020-08-19 06:03:53 -0400,0.085,ActiveEnergyBurned
2020-08-19 06:02:49 -0400,64,HeartRate
2020-08-19 06:00:00 -0400,HKCategoryValueAppleStandHourIdle,AppleStandHour
2020-08-19 05:57:34 -0400,68,HeartRate
2020-08-19 05:53:09 -0400,68,HeartRate
2020-08-19 05:49:12 -0400,17.86,BasalEnergyBurned
2020-08-19 05:48:34 -0400,66,HeartRate
2020-08-19 05:42:59 -0400,67,HeartRate
2020-08-19 05:37:34 -0400,64,HeartRate
2020-08-19 05:33:51 -0400,18.483,BasalEnergyBurned
2020-08-19 05:32:54 -0400,63,HeartRate
2020-08-19 05:28:09 -0400,63,HeartRate
2020-08-19 05:25:16 -0400,61,HeartRate
2020-08-19 05:19:20 -0400,17.527,BasalEnergyBurned
2020-08-19 05:18:08 -0400,63,HeartRate
2020-08-19 05:14:54 -0400,0.15,ActiveEnergyBurned
2020-08-19 05:13:50 -0400,62,HeartRate
2020-08-19 05:07:39 -0400,63,HeartRate
2020-08-19 05:04:08 -0400,18.346,BasalEnergyBurned
2020-08-19 05:02:54 -0400,63,HeartRate
2020-08-19 05:00:54 -0400,0.183,ActiveEnergyBurned
2020-08-19 05:00:00 -0400,HKCategoryValueAppleStandHourIdle,AppleStandHour
2020-08-19 04:57:49 -0400,64,HeartRate
2020-08-19 04:52:39 -0400,64,HeartRate
2020-08-19 04:49:07 -0400,18.281,BasalEnergyBurned
2020-08-19 04:47:33 -0400,64,HeartRate
2020-08-19 04:44:41 -0400,0.085,ActiveEnergyBurned
2020-08-19 04:42:48 -0400,62,HeartRate
2020-08-19 04:40:25 -0400,10.476,BasalEnergyBurned
2020-08-19 04:37:43 -0400,62,HeartRate
2020-08-19 04:36:40 -0400,0.233,ActiveEnergyBurned
2020-08-19 04:32:33 -0400,63,HeartRate
2020-08-19 04:30:48 -0400,63,HeartRate
2020-08-19 04:26:15 -0400,17.116,BasalEnergyBurned
2020-08-19 04:23:51 -0400,0.082,ActiveEnergyBurned
2020-08-19 04:22:43 -0400,64,HeartRate
2020-08-19 04:17:48 -0400,66,HeartRate
2020-08-19 04:15:50 -0400,12.598,BasalEnergyBurned
2020-08-19 04:12:38 -0400,65,HeartRate
2020-08-19 04:08:33 -0400,62,HeartRate
2020-08-19 04:04:24 -0400,13.76,BasalEnergyBurned
2020-08-19 04:04:03 -0400,0.149,ActiveEnergyBurned
2020-08-19 04:02:33 -0400,59,HeartRate
2020-08-19 04:00:00 -0400,HKCategoryValueAppleStandHourIdle,AppleStandHour
2020-08-19 03:57:58 -0400,60,HeartRate
2020-08-19 03:52:33 -0400,60,HeartRate
2020-08-19 03:49:33 -0400,17.934,BasalEnergyBurned
2020-08-19 03:47:56 -0400,60,HeartRate
2020-08-19 03:43:55 -0400,0.199,ActiveEnergyBurned
2020-08-19 03:43:45 -0400,60,HeartRate
2020-08-19 03:38:58 -0400,12.801,BasalEnergyBurned
2020-08-19 03:38:43 -0400,63,HeartRate
2020-08-19 03:33:08 -0400,63,HeartRate
